주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,현재 주차 차량수,현재 주차 차량수 업데이트시간,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 요금,버스 추가 단위 시간(분 단위),일 최대 요금,주차장 위치 좌표 위도,주차장 위치 좌표 경도,공유 주차장 관리업체명,공유 주차장 여부,공유 주차장 관리업체 링크,공유 주차장 기타사항
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48904612,126.9292571,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48959749,126.9262478,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48702428,126.9328079,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48811293,126.9312942,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48961411,126.9261475,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48783229,126.9310132,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48855776,126.9303395,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48853367,126.9303904,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.4891104,126.9291179,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48964379,126.9259545,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48752181,126.931692,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48719836,126.9324243,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48754381,126.9316427,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48800038,126.9315393,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48804535,126.9314412,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.4884149,126.9306418,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.4884613,126.930543,,N,,
1163833,봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,34,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,,1.16201E+12,220,5,220,5,0,0,0,0,,37.48687558,126.9331415,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658707,126.8898868,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658692,126.8899831,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658711,126.8898631,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658651,126.8900567,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658696,126.8899594,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654108,126.889983,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658655,126.890032,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654151,126.8899352,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654071,126.8900319,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654131,126.8898385,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658688,126.8900068,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.4665412,126.8899108,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658699,126.8899346,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654123,126.8898867,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658714,126.8898386,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46660227,126.8900981,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658703,126.8899109,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654581,126.890098,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46658718,126.8898141,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654127,126.889863,,N,,
1167546,독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,15,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.15451E+12,400,5,400,5,0,0,0,0,0,37.46654105,126.8900067,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56882965,126.9963054,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56896653,126.9975182,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56882441,126.9962378,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56877035,126.9957864,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56894623,126.9973307,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56878199,126.9959106,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56877674,126.9958474,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56896044,126.997456,,N,,
1208601,청계2(북2) 공영주차장(시),종로구 관수동 91-4,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,4,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56895335,126.9973934,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56962119,127.0008557,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56957034,127.00059,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56960989,127.0007946,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56924576,126.998914,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56917898,126.9985805,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56916536,126.9985156,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56929756,126.9991789,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56964972,127.0010152,,N,,
1210657,청계3(북1) 공영주차장(시),종로구 예지동 140-1,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,11,2025.1.21 11:11,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,N,무료,Y,유료,0,1.11102E+12,750,5,750,5,0,0,0,0,0,37.56928478,126.9991122,,N,,
